InvoiceID,CustomerID,TransactionDate,TotalAmount,PaymentMethod,CashierID
INV00742,CUST03854,2024-01-11 10:44:00,2960.59,Card,CASH06
INV00743,CUST02809,2024-05-26 10:02:00,4327.97,Cash,CASH05
INV00744,CUST01531,2024-05-08 21:37:00,3743.04,Card,CASH06
INV00745,CUST02162,2024-01-05 13:10:00,2003.6,Card,CASH02
INV00746,CUST01769,2024-05-28 22:30:00,7316.2,UPI,CASH07
INV00747,CUST01712,2024-02-10 11:41:00,211.12,Cash,CASH05
INV00748,CUST03424,2024-01-07 20:01:00,4188.2,Card,CASH03
INV00749,CUST00953,2024-02-29 16:33:00,6558.63,UPI,CASH03
INV00750,CUST01688,2024-04-13 11:27:00,2798.73,Cash,CASH07
INV00751,CUST00766,2024-04-16 09:57:00,6073.34,Card,CASH03
INV00752,CUST01220,2024-04-12 17:25:00,8616.31,Cash,CASH07
INV00753,CUST00967,2024-04-28 10:34:00,3164.46,UPI,CASH08
INV00754,CUST02649,2024-02-03 13:42:00,1269.14,Card,CASH01
INV00755,CUST02860,2024-05-29 10:10:00,458.49,Cash,CASH02
INV00756,CUST01300,2024-04-12 12:42:00,9308.86,UPI,CASH02
INV00757,CUST03983,2024-03-18 20:28:00,528.18,Cash,CASH08
INV00758,CUST00271,2024-03-04 14:49:00,3375.04,UPI,CASH05
INV00759,CUST00654,2024-03-07 15:44:00,2122.82,UPI,CASH04
INV00760,CUST02259,2024-03-16 18:43:00,1546.84,Card,CASH01
INV00761,CUST01991,2024-06-03 20:01:00,6030.3,Cash,CASH03
INV00762,CUST01730,2024-01-07 20:23:00,5642.77,Cash,CASH01
INV00763,CUST03063,2024-04-29 15:41:00,554.32,Card,CASH08
INV00764,CUST00909,2024-04-09 16:25:00,3960.38,Cash,CASH04
INV00765,CUST02885,2024-04-18 11:55:00,231.57,Card,CASH06
INV00766,CUST03951,2024-02-17 18:16:00,6670.25,UPI,CASH04
INV00767,CUST03408,2024-04-15 15:09:00,2234.22,Card,CASH01
INV00768,CUST02012,2024-01-28 10:03:00,9282.98,Cash,CASH07
INV00769,CUST02011,2024-03-13 12:21:00,1424.92,UPI,CASH02
INV00770,CUST03683,2024-02-06 13:47:00,6564.72,UPI,CASH04
INV00771,CUST01074,2024-03-24 11:27:00,3218.25,Cash,CASH04
INV00772,CUST00683,2024-05-17 15:13:00,6710.06,UPI,CASH04
INV00773,CUST00221,2024-05-17 14:47:00,2087.66,Cash,CASH05
INV00774,CUST00953,2024-01-22 13:28:00,3549.2,Cash,CASH01
INV00775,CUST03648,2024-03-26 11:34:00,676.92,Cash,CASH01
INV00776,CUST00117,2024-01-28 15:50:00,9367.76,Cash,CASH05
INV00777,CUST00380,2024-06-03 11:12:00,135.6,Card,CASH05
INV00778,CUST01251,2024-06-17 16:51:00,4447.62,Card,CASH06
INV00779,CUST02179,2024-02-29 13:11:00,673.11,UPI,CASH06
INV00780,CUST00907,2024-03-06 11:47:00,4447.06,Card,CASH04
INV00781,CUST00145,2024-06-02 14:02:00,4426.27,UPI,CASH07
INV00782,CUST02259,2024-02-22 13:03:00,2233.85,Cash,CASH06
INV00783,CUST03715,2024-01-29 22:42:00,2147.25,Cash,CASH05
INV00784,CUST02822,2024-03-26 19:57:00,1985.68,Cash,CASH04
INV00785,CUST01792,2024-03-30 18:17:00,2638.08,Cash,CASH06
INV00786,CUST01509,2024-06-24 22:40:00,11726.09,Cash,CASH07
INV00787,CUST02207,2024-03-29 10:50:00,6361.73,Card,CASH08
INV00788,CUST02720,2024-02-29 14:00:00,5038.94,Card,CASH04
INV00789,CUST03482,2024-02-14 19:09:00,4344.04,Cash,CASH06
INV00790,CUST02958,2024-02-18 18:51:00,3832.91,Card,CASH06
INV00791,CUST00733,2024-01-23 09:29:00,517.32,Cash,CASH03
INV00792,CUST02871,2024-06-11 16:38:00,3740.13,Cash,CASH04
INV00793,CUST04000,2024-02-04 20:09:00,8261.03,Cash,CASH02
INV00794,CUST00620,2024-05-30 14:48:00,1042.6,Card,CASH05
INV00795,CUST00112,2024-01-24 19:14:00,6414.78,UPI,CASH08
INV00796,CUST02071,2024-03-17 18:53:00,2603.36,Card,CASH04
INV00797,CUST01458,2024-03-29 08:58:00,1694.03,UPI,CASH04
INV00798,CUST03047,2024-03-29 11:55:00,955.98,Card,CASH06
INV00799,CUST00567,2024-03-05 20:05:00,4009.71,Cash,CASH01
INV00800,CUST02771,2024-05-29 16:59:00,1222.25,Cash,CASH01
INV00801,CUST01761,2024-01-23 18:13:00,2456.91,Cash,CASH02
INV00802,CUST00238,2024-06-29 19:21:00,5893.06,Cash,CASH02
INV00803,CUST02248,2024-05-01 08:07:00,773.78,Cash,CASH04
INV00804,CUST02822,2024-06-01 18:56:00,2196.6,Card,CASH05
INV00805,CUST03729,2024-02-26 09:56:00,8766.75,Cash,CASH03
INV00806,CUST00940,2024-03-24 20:24:00,5639.37,Cash,CASH08
INV00807,CUST01026,2024-04-21 19:02:00,900.9,Card,CASH01
INV00808,CUST01775,2024-03-31 16:05:00,947.44,Cash,CASH06
INV00809,CUST00559,2024-02-05 17:58:00,66.44,Card,CASH05
INV00810,CUST01248,2024-05-09 15:39:00,3961.77,Card,CASH08
INV00811,CUST00846,2024-06-09 18:24:00,448.17,UPI,CASH03
INV00812,CUST00015,2024-04-28 21:58:00,5625.18,Card,CASH03
INV00813,CUST02764,2024-02-28 20:23:00,8473.34,Cash,CASH05
INV00814,CUST01220,2024-01-11 08:10:00,2203.35,UPI,CASH02
INV00815,CUST03595,2024-02-25 11:11:00,6003.09,Card,CASH02
INV00816,CUST01254,2024-06-05 18:33:00,4979.52,UPI,CASH08
INV00817,CUST03936,2024-01-28 13:00:00,97.7,UPI,CASH05
INV00818,CUST01478,2024-01-07 12:17:00,5926.72,UPI,CASH01
INV00819,CUST00548,2024-04-27 19:34:00,7124.82,UPI,CASH03
INV00820,CUST02459,2024-01-01 15:24:00,601.9,UPI,CASH04
INV00821,CUST03293,2024-05-21 18:42:00,3764.91,Card,CASH01
INV00822,CUST00500,2024-05-14 10:42:00,2183.66,Cash,CASH04
INV00823,CUST01536,2024-01-08 22:25:00,862.22,Card,CASH01
INV00824,CUST02919,2024-05-29 15:04:00,11524.72,Card,CASH05
INV00825,CUST01730,2024-06-01 10:35:00,302.03,UPI,CASH02
INV00826,CUST01916,2024-05-08 21:50:00,3558.76,Cash,CASH07
INV00827,CUST02785,2024-03-31 21:52:00,8067.2,Card,CASH07
INV00828,CUST01053,2024-05-31 18:58:00,5929.57,UPI,CASH06
INV00829,CUST00056,2024-01-26 09:59:00,4050.87,Cash,CASH06
INV00830,CUST00371,2024-03-23 09:42:00,3746.73,Card,CASH06
INV00831,CUST03692,2024-01-30 10:06:00,3169.5,Cash,CASH06
INV00832,CUST02802,2024-04-18 17:52:00,6571.35,Cash,CASH05
INV00833,CUST00827,2024-03-17 17:14:00,3251.66,Card,CASH01
INV00834,CUST01309,2024-01-19 15:04:00,5894.7,Cash,CASH07
INV00835,CUST01627,2024-05-09 14:03:00,4966.55,Card,CASH08
INV00836,CUST03443,2024-02-03 13:29:00,1233.2,UPI,CASH06
INV00837,CUST01285,2024-01-18 20:22:00,2779.98,Cash,CASH06
INV00838,CUST00107,2024-01-06 17:20:00,1282.7,Cash,CASH03
INV00839,CUST01610,2024-03-31 11:41:00,7822.94,Cash,CASH07
INV00840,CUST00129,2024-05-03 09:13:00,1494.91,Card,CASH06
INV00841,CUST01732,2024-05-13 16:54:00,188.55,Cash,CASH02
INV00842,CUST02720,2024-01-03 09:15:00,3880.34,UPI,CASH08
INV00843,CUST00761,2024-03-05 10:57:00,5935.03,Cash,CASH02
INV00844,CUST03866,2024-05-12 19:19:00,2910.83,Card,CASH07
INV00845,CUST02713,2024-04-04 11:25:00,4691.61,Card,CASH04
INV00846,CUST03427,2024-06-19 11:49:00,1828.95,Card,CASH02
INV00847,CUST02162,2024-01-05 08:32:00,4840.44,Cash,CASH01
INV00848,CUST02784,2024-05-01 11:21:00,2537.76,Cash,CASH07
INV00849,CUST01696,2024-02-17 22:32:00,1404.46,Cash,CASH01
INV00850,CUST00478,2024-03-04 19:24:00,5043.72,Cash,CASH01
INV00851,CUST01268,2024-03-03 10:55:00,314.6,Card,CASH06
INV00852,CUST00563,2024-01-17 10:39:00,1685.48,Card,CASH02
INV00853,CUST01586,2024-05-22 09:10:00,4791.98,Cash,CASH06
INV00854,CUST03030,2024-03-05 12:31:00,3779.65,Cash,CASH01
INV00855,CUST02110,2024-03-22 08:07:00,1261.23,Cash,CASH05
INV00856,CUST02086,2024-03-16 10:41:00,2909.22,Card,CASH06
INV00857,CUST01038,2024-01-02 21:56:00,730.92,Cash,CASH05
INV00858,CUST03796,2024-04-30 22:18:00,4211.46,Cash,CASH01
INV00859,CUST03930,2024-05-24 10:22:00,1700.79,Cash,CASH08
INV00860,CUST02508,2024-05-06 14:07:00,4068.9,Cash,CASH02
INV00861,CUST01777,2024-03-13 09:52:00,7929.42,UPI,CASH03
INV00862,CUST03653,2024-04-30 18:45:00,414.82,Cash,CASH07
INV00863,CUST03425,2024-06-12 13:08:00,1405.03,Cash,CASH05
INV00864,CUST00686,2024-05-10 21:27:00,5957.37,Cash,CASH05
INV00865,CUST02437,2024-03-22 20:59:00,2925.19,Card,CASH02
INV00866,CUST03224,2024-03-09 19:50:00,5072.19,Card,CASH06
INV00867,CUST03924,2024-06-25 21:00:00,3899.11,Cash,CASH02
INV00868,CUST03177,2024-02-05 19:11:00,3841.88,Cash,CASH03
INV00869,CUST03902,2024-03-01 13:36:00,4813.1,Card,CASH07
INV00870,CUST01997,2024-04-21 14:53:00,3598.31,Card,CASH01
INV00871,CUST02857,2024-02-29 18:51:00,3224.88,UPI,CASH03
INV00872,CUST01179,2024-05-15 13:04:00,749.64,Cash,CASH01
INV00873,CUST02198,2024-02-24 10:46:00,1882.7,UPI,CASH06
INV00874,CUST03241,2024-06-19 10:14:00,9679.88,UPI,CASH08
INV00875,CUST02756,2024-01-30 10:39:00,5182.1,UPI,CASH06
INV00876,CUST01406,2024-04-18 13:58:00,760.19,UPI,CASH03
INV00877,CUST02963,2024-01-27 13:54:00,5595.34,Cash,CASH05
INV00878,CUST01612,2024-05-24 10:28:00,1085.43,Cash,CASH03
INV00879,CUST01776,2024-06-12 18:57:00,4982.87,UPI,CASH06
INV00880,CUST02086,2024-05-06 12:46:00,8285.12,Cash,CASH04
INV00881,CUST03188,2024-01-13 09:02:00,6197.81,Cash,CASH06
INV00882,CUST00909,2024-02-20 11:24:00,6066.6,UPI,CASH03
INV00883,CUST02446,2024-01-22 18:35:00,3963.52,Cash,CASH06
INV00884,CUST02258,2024-01-10 08:41:00,2678.58,Card,CASH01
INV00885,CUST03977,2024-01-18 17:24:00,7526.74,UPI,CASH08
INV00886,CUST01882,2024-06-14 09:49:00,3428.69,Cash,CASH02
INV00887,CUST03696,2024-04-05 21:49:00,5100.03,Cash,CASH05
INV00888,CUST02460,2024-04-21 13:36:00,1246.83,UPI,CASH05
INV00889,CUST01301,2024-06-12 22:08:00,2360.42,Card,CASH06
INV00890,CUST02609,2024-03-08 18:05:00,3346.49,UPI,CASH01
INV00891,CUST00703,2024-03-25 15:09:00,7720.9,Cash,CASH05
INV00892,CUST01377,2024-01-19 16:00:00,1447.4,Cash,CASH01
INV00893,CUST02258,2024-03-14 10:49:00,23.01,Card,CASH02
INV00894,CUST01149,2024-05-16 19:42:00,4152.57,Card,CASH04
INV00895,CUST01079,2024-02-07 18:20:00,7850.17,Card,CASH03
INV00896,CUST00377,2024-01-20 16:47:00,3287.17,Cash,CASH05
INV00897,CUST00167,2024-01-04 17:56:00,3336.28,Card,CASH03
INV00898,CUST00201,2024-05-19 21:11:00,8890.21,Cash,CASH07
INV00899,CUST01445,2024-03-08 14:50:00,8086.86,Cash,CASH03
INV00900,CUST03372,2024-05-14 11:39:00,421.13,UPI,CASH02
INV00901,CUST03313,2024-03-04 22:47:00,4333.75,Card,CASH07
INV00902,CUST00915,2024-02-15 20:31:00,5088.24,UPI,CASH04
INV00903,CUST00192,2024-02-02 19:33:00,713.55,Cash,CASH07
INV00904,CUST02892,2024-03-18 13:24:00,2232.98,Cash,CASH01
INV00905,CUST00224,2024-06-13 20:23:00,2325.35,Card,CASH06
INV00906,CUST03250,2024-01-11 10:51:00,38.16,Cash,CASH06
INV00907,CUST00384,2024-01-04 16:21:00,2223.15,Cash,CASH06
INV00908,CUST00650,2024-05-12 12:27:00,3278.25,Card,CASH03
INV00909,CUST02269,2024-05-17 22:57:00,1643.11,Cash,CASH02
INV00910,CUST00182,2024-05-11 20:19:00,5176.65,Card,CASH06
INV00911,CUST00955,2024-03-09 22:51:00,2248.53,Card,CASH06
INV00912,CUST03431,2024-04-05 14:32:00,1958.12,Cash,CASH06
INV00913,CUST03313,2024-04-25 10:44:00,2121.78,Card,CASH03
INV00914,CUST02791,2024-03-18 16:25:00,1998.85,UPI,CASH07
INV00915,CUST01148,2024-06-08 12:44:00,1851.78,UPI,CASH07
INV00916,CUST03457,2024-05-31 08:28:00,5545.77,Card,CASH06
INV00917,CUST00537,2024-04-24 19:56:00,4816.1,Card,CASH02
INV00918,CUST03202,2024-06-26 20:44:00,5603.85,Card,CASH02
INV00919,CUST03785,2024-05-25 15:10:00,395.68,Card,CASH03
INV00920,CUST03993,2024-01-07 22:20:00,5095.05,Cash,CASH08
INV00921,CUST02776,2024-03-06 17:55:00,5036.43,UPI,CASH02
INV00922,CUST01280,2024-04-28 20:20:00,6241.86,Card,CASH06
INV00923,CUST00605,2024-06-16 17:08:00,180.25,Cash,CASH05
INV00924,CUST03124,2024-02-22 08:46:00,5009.99,Cash,CASH06
INV00925,CUST00767,2024-01-12 16:06:00,6030.21,Cash,CASH07
INV00926,CUST00890,2024-01-26 12:02:00,7191.92,UPI,CASH02
INV00927,CUST02231,2024-01-27 16:05:00,5645.64,Cash,CASH02
INV00928,CUST00995,2024-03-24 11:45:00,651.89,Cash,CASH06
INV00929,CUST02578,2024-03-12 11:15:00,3627.4,Cash,CASH02
INV00930,CUST01363,2024-06-09 13:45:00,2976.72,Card,CASH05
INV00931,CUST03208,2024-02-10 10:42:00,2623.03,Cash,CASH05
INV00932,CUST03365,2024-06-26 12:01:00,1289.96,Cash,CASH07
INV00933,CUST00170,2024-01-15 22:02:00,3001.66,Cash,CASH04
INV00934,CUST03660,2024-05-19 15:19:00,4843.49,Cash,CASH05
INV00935,CUST01417,2024-05-20 17:40:00,2535.0,UPI,CASH02
INV00936,CUST03834,2024-05-18 13:18:00,2802.94,Cash,CASH01
INV00937,CUST02546,2024-03-23 19:57:00,5622.18,Cash,CASH04
INV00938,CUST01309,2024-04-19 10:06:00,111.56,Card,CASH08
INV00939,CUST03588,2024-03-15 21:22:00,7302.52,UPI,CASH06
INV00940,CUST03021,2024-03-22 12:50:00,2527.77,UPI,CASH05
INV00941,CUST02825,2024-01-29 08:08:00,1631.86,Cash,CASH03
INV00942,CUST01517,2024-06-25 11:32:00,1449.92,Cash,CASH05
INV00943,CUST00832,2024-02-19 19:02:00,5297.76,UPI,CASH05
INV00944,CUST01416,2024-03-16 18:02:00,3139.25,Cash,CASH07
INV00945,CUST00661,2024-03-26 17:07:00,2546.57,Cash,CASH05
INV00946,CUST00557,2024-02-19 20:44:00,1767.79,Cash,CASH06
INV00947,CUST03612,2024-05-08 21:16:00,3482.96,UPI,CASH03
INV00948,CUST02639,2024-04-10 09:35:00,2257.82,Card,CASH01
INV00949,CUST02119,2024-02-06 20:25:00,420.08,Cash,CASH02
INV00950,CUST01581,2024-01-04 22:25:00,1882.1,Cash,CASH06
INV00951,CUST00461,2024-01-25 18:50:00,3231.97,Cash,CASH06
INV00952,CUST00496,2024-04-17 19:56:00,4991.97,Cash,CASH08
INV00953,CUST03930,2024-03-14 21:13:00,3532.73,Card,CASH02
INV00954,CUST03513,2024-02-01 12:31:00,9501.8,Cash,CASH03
INV00955,CUST01541,2024-02-02 09:28:00,1700.74,Cash,CASH04
INV00956,CUST01781,2024-03-24 18:54:00,7301.98,Card,CASH08
INV00957,CUST01043,2024-04-23 20:34:00,884.4,Card,CASH06
INV00958,CUST00794,2024-01-19 15:51:00,1806.84,UPI,CASH02
INV00959,CUST00393,2024-06-06 09:09:00,1939.29,Cash,CASH07
INV00960,CUST00986,2024-06-07 08:14:00,681.38,UPI,CASH07
INV00961,CUST00422,2024-06-13 08:43:00,7196.81,Cash,CASH06
INV00962,CUST02179,2024-06-01 09:20:00,1274.6,Cash,CASH06
INV00963,CUST00041,2024-02-02 13:55:00,3213.84,Cash,CASH05
INV00964,CUST01532,2024-04-24 12:31:00,5525.24,Cash,CASH05
INV00965,CUST01132,2024-01-09 11:46:00,1072.26,Cash,CASH05
INV00966,CUST02012,2024-03-14 10:16:00,930.99,UPI,CASH08
INV00967,CUST00559,2024-03-28 13:23:00,1760.81,UPI,CASH06
INV00968,CUST03748,2024-01-20 13:25:00,1483.87,Cash,CASH08
INV00969,CUST02894,2024-06-08 17:32:00,3352.43,UPI,CASH01
INV00970,CUST00255,2024-02-26 14:03:00,9706.43,UPI,CASH07
INV00971,CUST00006,2024-01-30 14:33:00,2135.1,UPI,CASH03
INV00972,CUST03899,2024-01-21 09:10:00,3821.9,Card,CASH01
INV00973,CUST03469,2024-01-14 14:41:00,2209.14,Card,CASH04
INV00974,CUST01453,2024-02-11 11:58:00,1048.33,UPI,CASH01
INV00975,CUST00300,2024-05-23 13:24:00,9492.39,Card,CASH01
INV00976,CUST02206,2024-04-16 17:41:00,8402.26,Cash,CASH04
INV00977,CUST01384,2024-02-18 19:04:00,2307.15,Card,CASH04
INV00978,CUST00652,2024-01-05 20:44:00,3014.16,UPI,CASH05
INV00979,CUST03347,2024-01-06 12:46:00,3237.72,Cash,CASH07
INV00980,CUST03799,2024-05-20 09:50:00,549.96,UPI,CASH01
INV00981,CUST01069,2024-06-23 12:37:00,3703.0,Card,CASH07
INV00982,CUST02208,2024-01-02 09:49:00,3545.06,UPI,CASH07
INV00983,CUST00064,2024-05-28 09:39:00,3340.68,UPI,CASH03
INV00984,CUST03624,2024-01-11 15:56:00,1602.31,Card,CASH03
INV00985,CUST02480,2024-05-27 14:59:00,7771.95,UPI,CASH01
INV00986,CUST02234,2024-05-30 18:45:00,3097.38,UPI,CASH07
INV00987,CUST00775,2024-01-22 12:22:00,4984.28,Cash,CASH04
INV00988,CUST01447,2024-03-05 13:30:00,2679.49,UPI,CASH02
INV00989,CUST00272,2024-01-16 13:37:00,1075.38,Cash,CASH02
INV00990,CUST03197,2024-06-09 18:30:00,1889.1,Cash,CASH04
INV00991,CUST01013,2024-01-29 09:35:00,1242.21,UPI,CASH02
INV00992,CUST02605,2024-04-09 13:48:00,2700.07,Card,CASH04
INV00993,CUST03840,2024-02-25 08:42:00,9018.77,Cash,CASH07
INV00994,CUST02213,2024-04-01 21:11:00,1760.14,UPI,CASH01
INV00995,CUST03181,2024-03-08 10:07:00,398.77,UPI,CASH02
INV00996,CUST03279,2024-01-24 14:33:00,789.04,Cash,CASH05
INV00997,CUST01215,2024-04-14 17:48:00,6077.79,Cash,CASH01
INV00998,CUST03651,2024-04-24 11:33:00,2739.33,Cash,CASH04
INV00999,CUST00197,2024-05-27 08:17:00,1557.12,Cash,CASH03
INV01000,CUST00007,2024-05-10 16:49:00,3739.96,Card,CASH07
INV01001,CUST02940,2024-03-13 08:16:00,5722.47,UPI,CASH02
INV01002,CUST01589,2024-04-07 08:46:00,2338.95,Card,CASH03
INV01003,CUST03319,2024-03-31 18:09:00,3229.48,Cash,CASH07
INV01004,CUST00635,2024-02-07 18:56:00,1090.6,UPI,CASH06
INV01005,CUST03129,2024-06-05 13:53:00,3452.54,Cash,CASH06
INV01006,CUST00731,2024-02-26 21:06:00,2894.28,Card,CASH01
INV01007,CUST00667,2024-01-11 20:13:00,1905.64,Card,CASH01
INV01008,CUST00345,2024-06-09 22:30:00,3301.62,Cash,CASH01
INV01009,CUST01133,2024-04-12 15:14:00,8202.99,Cash,CASH08
INV01010,CUST00421,2024-02-05 18:13:00,2088.04,UPI,CASH07
INV01011,CUST01450,2024-05-26 12:49:00,4631.1,Card,CASH01
INV01012,CUST03746,2024-03-17 10:54:00,5714.58,Cash,CASH02
INV01013,CUST01446,2024-02-10 10:43:00,3204.7,Cash,CASH01
INV01014,CUST02695,2024-02-08 16:12:00,3160.04,Card,CASH08
INV01015,CUST01004,2024-06-05 13:49:00,4238.01,UPI,CASH03
INV01016,CUST00854,2024-05-01 09:32:00,3772.64,Card,CASH01
INV01017,CUST03967,2024-03-13 08:41:00,4900.69,Cash,CASH06
INV01018,CUST01054,2024-01-04 08:44:00,2268.6,Cash,CASH02
INV01019,CUST01254,2024-06-25 08:47:00,9967.94,Cash,CASH08
INV01020,CUST01177,2024-03-13 08:32:00,10795.69,Cash,CASH02
INV01021,CUST02257,2024-05-20 21:06:00,7233.78,UPI,CASH02
INV01022,CUST03457,2024-06-19 12:11:00,1062.57,UPI,CASH04
INV01023,CUST01224,2024-06-16 14:26:00,5602.28,Card,CASH06
INV01024,CUST03314,2024-02-10 18:52:00,5259.53,Cash,CASH04
INV01025,CUST02646,2024-05-22 10:20:00,5111.06,UPI,CASH01
INV01026,CUST00465,2024-03-12 10:47:00,3815.98,UPI,CASH01
INV01027,CUST01718,2024-03-06 08:29:00,784.46,Card,CASH08
INV01028,CUST01057,2024-04-26 15:11:00,1598.55,UPI,CASH07
INV01029,CUST00847,2024-02-16 21:54:00,24.7,UPI,CASH03
INV01030,CUST01531,2024-03-05 14:37:00,1034.31,UPI,CASH02
INV01031,CUST00690,2024-05-30 21:06:00,5339.6,Card,CASH01
INV01032,CUST02069,2024-03-20 09:57:00,1960.5,Cash,CASH04
INV01033,CUST00524,2024-03-17 14:17:00,7892.58,Cash,CASH05
INV01034,CUST02882,2024-01-22 17:16:00,3727.54,Cash,CASH05
INV01035,CUST02247,2024-04-20 18:53:00,3011.15,Cash,CASH03
INV01036,CUST02414,2024-06-07 19:02:00,10243.73,Cash,CASH01
INV01037,CUST01525,2024-02-17 08:20:00,4630.68,Cash,CASH07
INV01038,CUST03698,2024-04-23 18:04:00,2792.6,Cash,CASH07
INV01039,CUST03027,2024-04-18 14:23:00,1365.12,Cash,CASH08
INV01040,CUST02232,2024-04-02 11:14:00,5354.86,Cash,CASH06
INV01041,CUST02797,2024-04-08 17:00:00,5216.4,Cash,CASH07
INV01042,CUST03262,2024-06-01 20:10:00,2459.92,UPI,CASH05
INV01043,CUST00042,2024-05-06 10:49:00,6371.23,UPI,CASH01
INV01044,CUST01262,2024-01-04 08:13:00,4583.48,Card,CASH08
INV01045,CUST01771,2024-03-12 18:49:00,1772.85,Cash,CASH07
INV01046,CUST01710,2024-04-18 08:06:00,5249.76,Cash,CASH03
INV01047,CUST00916,2024-06-20 11:31:00,5515.03,Cash,CASH03
INV01048,CUST01259,2024-04-18 08:10:00,5602.88,UPI,CASH01
INV01049,CUST03802,2024-03-20 16:21:00,6208.76,UPI,CASH08
INV01050,CUST01154,2024-03-27 09:03:00,7147.49,UPI,CASH02
INV01051,CUST03411,2024-03-02 21:22:00,2933.38,Cash,CASH03
INV01052,CUST03404,2024-05-31 19:32:00,1924.74,Cash,CASH06
INV01053,CUST02438,2024-01-04 22:19:00,12561.51,Cash,CASH03
INV01054,CUST02680,2024-03-25 16:02:00,3473.26,UPI,CASH06
INV01055,CUST01879,2024-02-18 15:42:00,5838.59,Card,CASH02
INV01056,CUST02717,2024-04-05 12:29:00,6586.29,UPI,CASH08
INV01057,CUST01481,2024-01-07 21:10:00,4845.99,Card,CASH07
INV01058,CUST00619,2024-04-07 18:39:00,10396.01,Card,CASH08
INV01059,CUST03405,2024-06-07 15:51:00,7406.52,UPI,CASH05
INV01060,CUST03446,2024-05-30 18:40:00,2386.76,UPI,CASH04
INV01061,CUST02257,2024-05-14 17:44:00,1476.27,UPI,CASH05
INV01062,CUST03907,2024-04-06 11:35:00,9677.78,Cash,CASH07
INV01063,CUST03743,2024-04-26 20:36:00,9908.1,UPI,CASH08
INV01064,CUST03455,2024-05-06 20:57:00,2318.52,Cash,CASH05
INV01065,CUST02816,2024-03-25 16:46:00,2088.25,UPI,CASH01
INV01066,CUST02886,2024-04-14 19:52:00,1905.35,Cash,CASH02
INV01067,CUST00165,2024-03-09 17:14:00,3016.36,Cash,CASH01
INV01068,CUST00445,2024-02-20 13:13:00,2159.98,Cash,CASH01
INV01069,CUST03478,2024-06-07 22:49:00,1177.18,Cash,CASH08
INV01070,CUST01507,2024-06-07 18:20:00,3712.8,Cash,CASH05
INV01071,CUST01960,2024-01-25 14:50:00,8005.22,Card,CASH02
INV01072,CUST00677,2024-02-02 08:36:00,4782.35,UPI,CASH07
INV01073,CUST03217,2024-04-17 18:17:00,5374.94,Card,CASH07
INV01074,CUST00293,2024-04-02 16:09:00,113.69,Cash,CASH07
INV01075,CUST02777,2024-05-11 09:46:00,3815.63,UPI,CASH02
INV01076,CUST01007,2024-06-16 13:53:00,2937.5,Cash,CASH01
INV01077,CUST02600,2024-01-15 13:32:00,6794.42,Cash,CASH04
INV01078,CUST00566,2024-04-26 20:14:00,2962.4,Card,CASH05
INV01079,CUST02173,2024-06-06 09:07:00,4017.48,Cash,CASH07
INV01080,CUST01647,2024-01-17 11:49:00,1141.36,UPI,CASH07
INV01081,CUST01683,2024-02-24 08:09:00,246.66,Cash,CASH01
INV01082,CUST03874,2024-01-07 18:21:00,1671.06,Card,CASH07
INV01083,CUST00742,2024-04-20 10:06:00,7564.79,UPI,CASH05
INV01084,CUST03522,2024-04-10 10:13:00,2631.25,Cash,CASH02
INV01085,CUST00049,2024-01-06 15:35:00,5214.0,UPI,CASH05
INV01086,CUST00318,2024-01-04 20:08:00,4446.16,Cash,CASH08
INV01087,CUST00687,2024-01-06 09:51:00,1860.12,Cash,CASH08
INV01088,CUST02646,2024-05-15 14:42:00,3458.52,UPI,CASH01
INV01089,CUST01530,2024-01-01 13:41:00,101.91,UPI,CASH04
INV01090,CUST01707,2024-01-20 20:35:00,4651.56,Card,CASH01
INV01091,CUST02876,2024-05-08 12:00:00,625.41,Card,CASH03
INV01092,CUST03553,2024-01-21 18:18:00,5946.14,Card,CASH04
INV01093,CUST01524,2024-05-21 13:08:00,6519.6,Cash,CASH02
INV01094,CUST03689,2024-04-30 14:44:00,11404.86,Cash,CASH08
INV01095,CUST02998,2024-02-04 19:27:00,4343.04,Cash,CASH08
INV01096,CUST02975,2024-02-14 20:36:00,895.5,Card,CASH03
INV01097,CUST03353,2024-05-29 15:42:00,10387.11,Cash,CASH02
INV01098,CUST01117,2024-01-15 18:28:00,1654.96,Cash,CASH07
INV01099,CUST00554,2024-01-18 13:25:00,1895.32,Card,CASH05
INV01100,CUST00967,2024-01-21 14:59:00,3328.81,Card,CASH04
INV01101,CUST03209,2024-04-09 10:50:00,1516.05,UPI,CASH07
INV01102,CUST01556,2024-06-15 13:19:00,200.07,Cash,CASH06
INV01103,CUST01420,2024-06-10 17:24:00,7858.49,Cash,CASH03
INV01104,CUST01103,2024-05-21 15:25:00,2641.2,Cash,CASH02
INV01105,CUST03464,2024-01-06 22:51:00,4218.79,Card,CASH05
INV01106,CUST02659,2024-02-23 10:07:00,5406.7,Cash,CASH03
INV01107,CUST00590,2024-03-14 18:01:00,1600.12,Cash,CASH03
INV01108,CUST01259,2024-06-20 21:53:00,53.15,Cash,CASH07
INV01109,CUST01865,2024-03-23 21:29:00,988.12,Card,CASH03
INV01110,CUST01973,2024-06-27 16:26:00,5558.46,UPI,CASH03
INV01111,CUST01561,2024-01-13 21:41:00,1760.57,Cash,CASH07
INV01112,CUST01329,2024-02-29 20:18:00,3724.2,UPI,CASH08
